"","ID_DESA","waktu","Desa","Populasi","Kecamatan","DBD","DD","Total.D","X_rainmean","X_humidmean","tempt_mean","month"
"1377",20072009,2023-09-01,"Suwawal Barat",12217,"Mlonggo",0,0,0,7,0.014244844,39.62145644,"2023-09"
"1378",20072009,2024-01-01,"Suwawal Barat",12217,"Mlonggo",1,4,5,514.2,0.018339213,31.22445533,"2024-01"
"1379",20072009,2024-02-01,"Suwawal Barat",12217,"Mlonggo",1,7,8,420.6,0.018504451,31.22445533,"2024-02"
"1380",20072009,2024-03-01,"Suwawal Barat",12217,"Mlonggo",1,10,11,436.4,0.018627697,35.03553806,"2024-03"
"1381",20072010,2022-01-01,"Sinanggul",14469,"Mlonggo",0,1,1,522.1666667,0.017601864,31.30867718,"2022-01"
"1382",20072010,2022-02-01,"Sinanggul",14469,"Mlonggo",0,1,1,411,0.017420343,29.36753145,"2022-02"
"1383",20072010,2022-03-01,"Sinanggul",14469,"Mlonggo",0,0,0,299.6666667,0.017884323,29.78433396,"2022-03"
"1384",20072010,2022-07-01,"Sinanggul",14469,"Mlonggo",0,0,0,65,0.016526566,32.13496064,"2022-07"
"1385",20072010,2022-08-01,"Sinanggul",14469,"Mlonggo",0,0,0,52,0.016185877,32.9170159,"2022-08"
"1386",20072010,2022-09-01,"Sinanggul",14469,"Mlonggo",0,0,0,59,0.016369331,36.32237163,"2022-09"
"1387",20072010,2023-01-01,"Sinanggul",14629,"Mlonggo",1,6,7,522.1666667,0.017368128,30.31272077,"2023-01"
"1388",20072010,2023-02-01,"Sinanggul",14629,"Mlonggo",0,0,0,669.8333333,0.017388219,34.3377103,"2023-02"
"1389",20072010,2023-03-01,"Sinanggul",14629,"Mlonggo",0,1,1,267,0.017330746,31.42416464,"2023-03"
"1390",20072010,2023-07-01,"Sinanggul",14629,"Mlonggo",0,0,0,48,0.01556736,34.07702467,"2023-07"
"1391",20072010,2023-08-01,"Sinanggul",14629,"Mlonggo",0,0,0,11,0.015103524,37.16716098,"2023-08"
"1392",20072010,2023-09-01,"Sinanggul",14629,"Mlonggo",0,0,0,7,0.014328252,39.61298219,"2023-09"
"1393",20072010,2024-01-01,"Sinanggul",14629,"Mlonggo",0,5,5,501.6666667,0.018367629,29.60275787,"2024-01"
"1394",20072010,2024-02-01,"Sinanggul",14629,"Mlonggo",1,20,21,412.6666667,0.018530191,29.60275787,"2024-02"
"1395",20072010,2024-03-01,"Sinanggul",14629,"Mlonggo",0,3,3,422.1666667,0.018654966,34.52739661,"2024-03"
"1396",20072011,2022-01-01,"Jambu barat",12248,"Mlonggo",2,2,4,475.1111111,0.017619648,31.34267845,"2022-01"
"1397",20072011,2022-02-01,"Jambu barat",12248,"Mlonggo",0,0,0,368.4444444,0.017470493,28.54433367,"2022-02"
"1398",20072011,2022-03-01,"Jambu barat",12248,"Mlonggo",0,0,0,250.8888889,0.01793963,30.36435477,"2022-03"
"1399",20072011,2022-07-01,"Jambu barat",12248,"Mlonggo",0,0,0,65,0.016581583,32.19559739,"2022-07"
"1400",20072011,2022-08-01,"Jambu barat",12248,"Mlonggo",0,0,0,52,0.016244964,33.52896817,"2022-08"
"1401",20072011,2022-09-01,"Jambu barat",12248,"Mlonggo",0,0,0,59,0.016432241,36.7887774,"2022-09"
"1402",20072011,2023-01-01,"Jambu barat",12271,"Mlonggo",2,2,4,475.1111111,0.017423482,33.71614947,"2023-01"
"1403",20072011,2023-02-01,"Jambu barat",12271,"Mlonggo",2,0,2,636.3333333,0.017443202,36.99097507,"2023-02"
"1404",20072011,2023-03-01,"Jambu barat",12271,"Mlonggo",0,0,0,218.1111111,0.017385818,32.11770529,"2023-03"
"1405",20072011,2023-07-01,"Jambu barat",12271,"Mlonggo",0,0,0,48,0.015624956,33.60735939,"2023-07"
"1406",20072011,2023-08-01,"Jambu barat",12271,"Mlonggo",0,0,0,12,0.015177427,36.78322956,"2023-08"
"1407",20072011,2023-09-01,"Jambu barat",12271,"Mlonggo",0,0,0,7,0.014408653,39.8325546,"2023-09"
"1408",20072011,2024-01-01,"Jambu barat",12271,"Mlonggo",0,1,1,458.7777778,0.018425987,30.90870678,"2024-01"
"1409",20072011,2024-02-01,"Jambu barat",12271,"Mlonggo",1,6,7,358.7777778,0.018586779,30.90870678,"2024-02"
"1410",20072011,2024-03-01,"Jambu barat",12271,"Mlonggo",2,4,6,367,0.018713086,34.48956153,"2024-03"
"1411",20072012,2022-01-01,"Srobyong",9203,"Mlonggo",0,0,0,508,0.017627982,30.687053,"2022-01"
"1412",20072012,2022-02-01,"Srobyong",9203,"Mlonggo",0,0,0,401.5,0.017493995,28.82200153,"2022-02"
"1413",20072012,2022-03-01,"Srobyong",9203,"Mlonggo",0,0,0,292.5,0.01796555,29.030152,"2022-03"
"1414",20072012,2022-07-01,"Srobyong",9203,"Mlonggo",0,0,0,66,0.016607367,32.11973372,"2022-07"
"1415",20072012,2022-08-01,"Srobyong",9203,"Mlonggo",0,0,0,53,0.016272655,33.21353858,"2022-08"
"1416",20072012,2022-09-01,"Srobyong",9203,"Mlonggo",0,0,0,57,0.016461724,36.82649832,"2022-09"
"1417",20072012,2023-01-01,"Srobyong",9248,"Mlonggo",2,0,2,508,0.017449424,32.51267264,"2023-01"
"1418",20072012,2023-02-01,"Srobyong",9248,"Mlonggo",1,0,1,667.5,0.017468968,32.02438782,"2023-02"
"1419",20072012,2023-03-01,"Srobyong",9248,"Mlonggo",1,0,1,261.5,0.017411627,31.12578491,"2023-03"
"1420",20072012,2023-07-01,"Srobyong",9248,"Mlonggo",0,0,0,49,0.015651949,34.34657881,"2023-07"
"1421",20072012,2023-08-01,"Srobyong",9248,"Mlonggo",0,0,0,12,0.015212062,37.14953301,"2023-08"
"1422",20072012,2023-09-01,"Srobyong",9248,"Mlonggo",0,0,0,6,0.014446332,39.97072645,"2023-09"
"1423",20072012,2024-01-01,"Srobyong",9248,"Mlonggo",0,0,0,492.5,0.018453337,27.7016805,"2024-01"
"1424",20072012,2024-02-01,"Srobyong",9248,"Mlonggo",1,3,4,402,0.018613297,27.7016805,"2024-02"
"1425",20072012,2024-03-01,"Srobyong",9248,"Mlonggo",0,1,1,403.5,0.018740324,33.88602687,"2024-03"
"1426",20072013,2022-01-01,"Sekuro",10740,"Mlonggo",0,2,2,502.5,0.017622046,30.45252415,"2022-01"
"1427",20072013,2022-02-01,"Sekuro",10740,"Mlonggo",0,0,0,397.25,0.017477256,28.53243848,"2022-02"
"1428",20072013,2022-03-01,"Sekuro",10740,"Mlonggo",0,0,0,291,0.017947089,28.45613782,"2022-03"
"1429",20072013,2022-07-01,"Sekuro",10740,"Mlonggo",0,0,0,70,0.016589003,32.14145918,"2022-07"
"1430",20072013,2022-08-01,"Sekuro",10740,"Mlonggo",0,0,0,58,0.016252933,33.04539437,"2022-08"
"1431",20072013,2022-09-01,"Sekuro",10740,"Mlonggo",0,0,0,61,0.016440726,36.89546705,"2022-09"
"1432",20072013,2023-01-01,"Sekuro",10832,"Mlonggo",0,0,0,502.5,0.017430947,32.37535168,"2023-01"
"1433",20072013,2023-02-01,"Sekuro",10832,"Mlonggo",0,0,0,662.875,0.017450617,29.20218232,"2023-02"
"1434",20072013,2023-03-01,"Sekuro",10832,"Mlonggo",0,0,0,261.875,0.017393245,30.61613398,"2023-03"
"1435",20072013,2023-07-01,"Sekuro",10832,"Mlonggo",0,0,0,52,0.015632724,34.49120105,"2023-07"
"1436",20072013,2023-08-01,"Sekuro",10832,"Mlonggo",0,0,0,14,0.015187394,37.30111842,"2023-08"
"1437",20072013,2023-09-01,"Sekuro",10832,"Mlonggo",0,0,0,6,0.014419496,39.94361974,"2023-09"
"1438",20072013,2024-01-01,"Sekuro",10832,"Mlonggo",0,3,3,486.625,0.018433858,26.67961298,"2024-01"
"1439",20072013,2024-02-01,"Sekuro",10832,"Mlonggo",0,9,9,400.375,0.01859441,26.67961298,"2024-02"
"1440",20072013,2024-03-01,"Sekuro",10832,"Mlonggo",1,2,3,400.5,0.018720925,33.51598217,"2024-03"
"1441",20072014,2022-01-01,"Kr. Gondang",17281,"Mlonggo",1,1,2,497.5714286,0.017654965,31.72461552,"2022-01"
"1442",20072014,2022-02-01,"Kr. Gondang",17281,"Mlonggo",0,0,0,398.1428571,0.017570082,26.93256597,"2022-02"
"1443",20072014,2022-03-01,"Kr. Gondang",17281,"Mlonggo",0,0,0,283.5,0.018049459,29.54612996,"2022-03"
"1444",20072014,2022-07-01,"Kr. Gondang",17281,"Mlonggo",0,0,0,68,0.016690838,32.56612363,"2022-07"
"1445",20072014,2022-08-01,"Kr. Gondang",17281,"Mlonggo",0,0,0,56,0.016362302,33.13836751,"2022-08"
"1446",20072014,2022-09-01,"Kr. Gondang",17281,"Mlonggo",0,0,0,57,0.016557173,37.522944,"2022-09"
"1447",20072014,2023-01-01,"Kr. Gondang",17375,"Mlonggo",1,2,3,497.5714286,0.017533405,34.05854405,"2023-01"
"1448",20072014,2023-02-01,"Kr. Gondang",17375,"Mlonggo",0,0,0,672.1428571,0.017552387,28.51140133,"2023-02"
"1449",20072014,2023-03-01,"Kr. Gondang",17375,"Mlonggo",0,0,0,257.4285714,0.017495183,30.28799681,"2023-03"
"1450",20072014,2023-07-01,"Kr. Gondang",17375,"Mlonggo",0,0,0,52,0.015739335,33.90337155,"2023-07"
"1451",20072014,2023-08-01,"Kr. Gondang",17375,"Mlonggo",0,0,0,13,0.015324189,37.68144646,"2023-08"
"1452",20072014,2023-09-01,"Kr. Gondang",17375,"Mlonggo",0,0,0,6,0.014568316,40.08299671,"2023-09"
"1453",20072014,2024-01-01,"Kr. Gondang",17375,"Mlonggo",0,0,0,485.7142857,0.01854188,29.16161094,"2024-01"
"1454",20072014,2024-02-01,"Kr. Gondang",17375,"Mlonggo",2,5,7,388.8571429,0.018699153,29.16161094,"2024-02"
"1455",20072014,2024-03-01,"Kr. Gondang",17375,"Mlonggo",0,3,3,389.1428571,0.018828505,33.34956858,"2024-03"
"1456",20072015,2022-01-01,"Jambu Timur",11390,"Mlonggo",0,0,0,501.3333333,0.017604238,29.85210958,"2022-01"
"1457",20072015,2022-02-01,"Jambu Timur",11390,"Mlonggo",0,0,0,395,0.017427039,29.20393935,"2022-02"
"1458",20072015,2022-03-01,"Jambu Timur",11390,"Mlonggo",0,0,0,293,0.017891707,28.15913987,"2022-03"
"1459",20072015,2022-07-01,"Jambu Timur",11390,"Mlonggo",0,0,0,70,0.016533911,32.11587512,"2022-07"
"1460",20072015,2022-08-01,"Jambu Timur",11390,"Mlonggo",0,0,0,58,0.016193766,32.70392517,"2022-08"
"1461",20072015,2022-09-01,"Jambu Timur",11390,"Mlonggo",0,0,0,61,0.01637773,36.710876,"2022-09"
"1462",20072015,2023-01-01,"Jambu Timur",11553,"Mlonggo",0,1,1,501.3333333,0.017375518,29.45896607,"2023-01"
"1463",20072015,2023-02-01,"Jambu Timur",11553,"Mlonggo",0,0,0,652,0.01739556,28.66533853,"2023-02"
"1464",20072015,2023-03-01,"Jambu Timur",11553,"Mlonggo",0,0,0,265.6666667,0.017338099,29.98343833,"2023-03"
"1465",20072015,2023-07-01,"Jambu Timur",11553,"Mlonggo",0,0,0,52,0.015575049,34.63020724,"2023-07"
"1466",20072015,2023-08-01,"Jambu Timur",11553,"Mlonggo",0,0,0,13,0.015113391,37.44231185,"2023-08"
"1467",20072015,2023-09-01,"Jambu Timur",11553,"Mlonggo",0,0,0,7,0.014338987,39.65791502,"2023-09"
"1468",20072015,2024-01-01,"Jambu Timur",11553,"Mlonggo",0,0,0,481.6666667,0.018375421,25.83142263,"2024-01"
"1469",20072015,2024-02-01,"Jambu Timur",11553,"Mlonggo",2,4,6,406.3333333,0.018537747,25.83142263,"2024-02"
"1470",20072015,2024-03-01,"Jambu Timur",11553,"Mlonggo",0,4,4,409.3333333,0.018662726,33.78976275,"2024-03"
"1471",20082001,2022-01-01,"Guyangan",11853,"Bangsri",0,0,0,510.5714286,0.017568382,28.33067779,"2022-01"
"1472",20082001,2022-02-01,"Guyangan",11853,"Bangsri",0,0,0,407.8571429,0.017317567,27.91094786,"2022-02"
"1473",20082001,2022-03-01,"Guyangan",11853,"Bangsri",0,0,0,300.8571429,0.017773669,27.92011841,"2022-03"
"1474",20082001,2022-07-01,"Guyangan",11853,"Bangsri",0,0,0,76,0.016421558,31.30931742,"2022-07"
"1475",20082001,2022-08-01,"Guyangan",11853,"Bangsri",0,0,0,64,0.016077693,32.2978977,"2022-08"
"1476",20082001,2022-09-01,"Guyangan",11853,"Bangsri",0,0,0,70,0.016255819,34.53687554,"2022-09"
"1477",20082001,2023-01-01,"Guyangan",11955,"Bangsri",0,1,1,510.5714286,0.01725903,27.26479984,"2023-01"
"1478",20082001,2023-02-01,"Guyangan",11955,"Bangsri",0,0,0,669.1428571,0.01727933,27.92594727,"2023-02"
"1479",20082001,2023-03-01,"Guyangan",11955,"Bangsri",0,1,1,277.7142857,0.017223381,28.81291851,"2023-03"
"1480",20082001,2023-07-01,"Guyangan",11955,"Bangsri",0,0,0,53,0.015463853,33.47241683,"2023-07"
"1481",20082001,2023-08-01,"Guyangan",11955,"Bangsri",0,0,0,14,0.014974506,36.39158482,"2023-08"
"1482",20082001,2023-09-01,"Guyangan",11955,"Bangsri",0,0,0,7,0.014193961,37.92113268,"2023-09"
"1483",20082001,2024-01-01,"Guyangan",11955,"Bangsri",0,0,0,486.2857143,0.018253492,26.27452392,"2024-01"
"1484",20082001,2024-02-01,"Guyangan",11955,"Bangsri",0,4,4,416.5714286,0.018416321,26.27452392,"2024-02"
"1485",20082001,2024-03-01,"Guyangan",11955,"Bangsri",0,3,3,431.8571429,0.018540884,32.90518563,"2024-03"
"1486",20082002,2022-01-01,"Kepuk",6254,"Bangsri",0,0,0,514.875,0.017424952,25.94442009,"2022-01"
"1487",20082002,2022-02-01,"Kepuk",6254,"Bangsri",0,0,0,427.5,0.016892472,25.57660131,"2022-02"
"1488",20082002,2022-03-01,"Kepuk",6254,"Bangsri",0,0,0,320,0.017337016,26.88727789,"2022-03"
"1489",20082002,2022-07-01,"Kepuk",6254,"Bangsri",0,0,0,104,0.016018259,29.66636166,"2022-07"
"1490",20082002,2022-08-01,"Kepuk",6254,"Bangsri",0,0,0,73,0.0156823,31.79259765,"2022-08"
"1491",20082002,2022-09-01,"Kepuk",6254,"Bangsri",0,0,0,81,0.015858156,31.29542398,"2022-09"
"1492",20082002,2023-01-01,"Kepuk",6374,"Bangsri",0,0,0,514.875,0.016832137,27.05240079,"2023-01"
"1493",20082002,2023-02-01,"Kepuk",6374,"Bangsri",0,0,0,697.625,0.016852054,23.23263488,"2023-02"
"1494",20082002,2023-03-01,"Kepuk",6374,"Bangsri",0,0,0,297,0.016798453,26.68938001,"2023-03"
"1495",20082002,2023-07-01,"Kepuk",6374,"Bangsri",0,0,0,76,0.015085653,31.83829582,"2023-07"
"1496",20082002,2023-08-01,"Kepuk",6374,"Bangsri",0,0,0,16,0.014596212,34.22667527,"2023-08"
"1497",20082002,2023-09-01,"Kepuk",6374,"Bangsri",0,0,0,8,0.013836129,35.44629324,"2023-09"
"1498",20082002,2024-01-01,"Kepuk",6374,"Bangsri",0,0,0,488.5,0.017806404,24.64675663,"2024-01"
"1499",20082002,2024-02-01,"Kepuk",6374,"Bangsri",0,0,0,431.875,0.017962351,24.64675663,"2024-02"
"1500",20082002,2024-03-01,"Kepuk",6374,"Bangsri",0,0,0,465.75,0.018089517,30.63781033,"2024-03"
"1501",20082003,2022-01-01,"Papasan",2043,"Bangsri",0,0,0,479.9166667,0.017129215,24.50474392,"2022-01"
"1502",20082003,2022-02-01,"Papasan",2043,"Bangsri",0,0,0,452.25,0.01605359,22.56522043,"2022-02"
"1503",20082003,2022-03-01,"Papasan",2043,"Bangsri",0,0,0,357.6666667,0.016477878,25.6255638,"2022-03"
"1504",20082003,2022-07-01,"Papasan",2043,"Bangsri",0,0,0,126,0.015224902,27.38126623,"2022-07"
"1505",20082003,2022-08-01,"Papasan",2043,"Bangsri",0,0,0,76,0.014906808,29.1282165,"2022-08"
"1506",20082003,2022-09-01,"Papasan",2043,"Bangsri",0,0,0,85,0.015080014,30.04091209,"2022-09"
"1507",20082003,2023-01-01,"Papasan",2054,"Bangsri",0,0,0,479.9166667,0.015992912,26.11485275,"2023-01"
"1508",20082003,2023-02-01,"Papasan",2054,"Bangsri",0,0,0,695.4166667,0.016011973,19.21323858,"2023-02"
"1509",20082003,2023-03-01,"Papasan",2054,"Bangsri",0,0,0,326.1666667,0.015962233,23.02126691,"2023-03"
"1510",20082003,2023-07-01,"Papasan",2054,"Bangsri",0,0,0,91,0.014343288,28.2832689,"2023-07"
"1511",20082003,2023-08-01,"Papasan",2054,"Bangsri",0,0,0,17,0.013867921,30.21767295,"2023-08"
"1512",20082003,2023-09-01,"Papasan",2054,"Bangsri",0,0,0,9,0.013152622,31.80296335,"2023-09"
"1513",20082003,2024-01-01,"Papasan",2054,"Bangsri",0,0,0,461.9166667,0.016927076,22.9342769,"2024-01"
"1514",20082003,2024-02-01,"Papasan",2054,"Bangsri",0,0,0,447.1666667,0.017069091,22.9342769,"2024-02"
"1515",20082003,2024-03-01,"Papasan",2054,"Bangsri",0,0,0,514.5833333,0.017200757,28.43125937,"2024-03"
"1516",20082004,2022-01-01,"Sri Kandang",6289,"Bangsri",0,1,1,489.1,0.017331325,25.39937664,"2022-01"
"1517",20082004,2022-02-01,"Sri Kandang",6289,"Bangsri",0,0,0,421.7,0.016582804,24.56701742,"2022-02"
"1518",20082004,2022-03-01,"Sri Kandang",6289,"Bangsri",0,0,0,325.4,0.017027892,27.2403715,"2022-03"
"1519",20082004,2022-07-01,"Sri Kandang",6289,"Bangsri",0,0,0,104,0.015737536,28.66391465,"2022-07"
"1520",20082004,2022-08-01,"Sri Kandang",6289,"Bangsri",0,0,0,74,0.015415482,30.77692144,"2022-08"
"1521",20082004,2022-09-01,"Sri Kandang",6289,"Bangsri",0,0,0,79,0.015599021,31.95691365,"2022-09"
"1522",20082004,2023-01-01,"Sri Kandang",6266,"Bangsri",0,0,0,489.1,0.016530529,27.58706845,"2023-01"
"1523",20082004,2023-02-01,"Sri Kandang",6266,"Bangsri",0,0,0,688.7,0.016549831,19.28307236,"2023-02"
"1524",20082004,2023-03-01,"Sri Kandang",6266,"Bangsri",0,0,0,297.2,0.01649548,23.43578134,"2023-03"
"1525",20082004,2023-07-01,"Sri Kandang",6266,"Bangsri",0,0,0,79,0.014830324,30.24057907,"2023-07"
"1526",20082004,2023-08-01,"Sri Kandang",6266,"Bangsri",0,0,0,18,0.014386528,32.22386784,"2023-08"
"1527",20082004,2023-09-01,"Sri Kandang",6266,"Bangsri",0,0,0,8,0.013659215,34.22460454,"2023-09"
"1528",20082004,2024-01-01,"Sri Kandang",6266,"Bangsri",0,0,0,477.1,0.017490316,23.76827773,"2024-01"
"1529",20082004,2024-02-01,"Sri Kandang",6266,"Bangsri",1,1,2,424.1,0.017638062,23.76827773,"2024-02"
"1530",20082004,2024-03-01,"Sri Kandang",6266,"Bangsri",0,1,1,456.1,0.017768964,30.35931366,"2024-03"
"1531",20082005,2022-01-01,"Tengguli",13292,"Bangsri",0,1,1,508.8,0.017483959,26.55992156,"2022-01"
"1532",20082005,2022-02-01,"Tengguli",13292,"Bangsri",0,0,0,412.7,0.017055059,25.63101252,"2022-02"
"1533",20082005,2022-03-01,"Tengguli",13292,"Bangsri",0,0,0,307.6,0.017510293,27.15468834,"2022-03"
"1534",20082005,2022-07-01,"Tengguli",13292,"Bangsri",0,0,0,90,0.016181556,29.95261162,"2022-07"
"1535",20082005,2022-08-01,"Tengguli",13292,"Bangsri",0,1,1,70,0.015848394,31.78137177,"2022-08"
"1536",20082005,2022-09-01,"Tengguli",13292,"Bangsri",0,0,0,76,0.016031419,32.19731741,"2022-09"
"1537",20082005,2023-01-01,"Tengguli",13842,"Bangsri",2,1,3,508.8,0.017002178,27.57242881,"2023-01"
"1538",20082005,2023-02-01,"Tengguli",13842,"Bangsri",1,0,1,688.3,0.017021972,25.22495358,"2023-02"
"1539",20082005,2023-03-01,"Tengguli",13842,"Bangsri",1,0,1,285.3,0.016965869,26.64514122,"2023-03"
"1540",20082005,2023-07-01,"Tengguli",13842,"Bangsri",0,0,0,65,0.01524441,32.36696225,"2023-07"
"1541",20082005,2023-08-01,"Tengguli",13842,"Bangsri",0,0,0,17,0.01478698,34.78181912,"2023-08"
"1542",20082005,2023-09-01,"Tengguli",13842,"Bangsri",0,0,0,8,0.014031515,36.31308212,"2023-09"
"1543",20082005,2024-01-01,"Tengguli",13842,"Bangsri",0,1,1,489.1,0.017984305,25.12237745,"2024-01"
"1544",20082005,2024-02-01,"Tengguli",13842,"Bangsri",1,1,2,419.5,0.018140681,25.12237745,"2024-02"
"1545",20082005,2024-03-01,"Tengguli",13842,"Bangsri",0,1,1,434.4,0.018267962,30.89098526,"2024-03"
"1546",20082006,2022-01-01,"Bangsri",16742,"Bangsri",1,7,8,501,0.017613516,29.74023253,"2022-01"
"1547",20082006,2022-02-01,"Bangsri",16742,"Bangsri",2,4,6,397.5714286,0.017445649,27.15584249,"2022-02"
"1548",20082006,2022-03-01,"Bangsri",16742,"Bangsri",0,0,0,294.4285714,0.017916687,28.15092897,"2022-03"
"1549",20082006,2022-07-01,"Bangsri",16742,"Bangsri",0,0,0,73,0.01656302,31.636124,"2022-07"
"1550",20082006,2022-08-01,"Bangsri",16742,"Bangsri",0,0,0,64,0.016230111,32.24571671,"2022-08"
"1551",20082006,2022-09-01,"Bangsri",16742,"Bangsri",0,0,0,68,0.016419876,36.56341055,"2022-09"
"1552",20082006,2023-01-01,"Bangsri",16726,"Bangsri",5,7,12,501,0.017401723,30.50199412,"2023-01"
"1553",20082006,2023-02-01,"Bangsri",16726,"Bangsri",3,2,5,675.4285714,0.017421201,31.96262244,"2023-02"
"1554",20082006,2023-03-01,"Bangsri",16726,"Bangsri",0,2,2,270.2857143,0.01736403,28.05697788,"2023-03"
"1555",20082006,2023-07-01,"Bangsri",16726,"Bangsri",0,0,0,55,0.01561148,35.01186762,"2023-07"
"1556",20082006,2023-08-01,"Bangsri",16726,"Bangsri",0,0,0,17,0.015175176,37.54021761,"2023-08"
"1557",20082006,2023-09-01,"Bangsri",16726,"Bangsri",0,0,0,7,0.014413674,40.33525292,"2023-09"
"1558",20082006,2024-01-01,"Bangsri",16726,"Bangsri",0,1,1,486.7142857,0.018403466,26.38575788,"2024-01"
"1559",20082006,2024-02-01,"Bangsri",16726,"Bangsri",2,4,6,405.5714286,0.018562106,26.38575788,"2024-02"
"1560",20082006,2024-03-01,"Bangsri",16726,"Bangsri",1,4,5,402,0.018689925,32.57107669,"2024-03"
"1561",20082007,2022-01-01,"Banjaran",8819,"Bangsri",0,3,3,495,0.017480944,30.22579071,"2022-01"
"1562",20082007,2022-02-01,"Banjaran",8819,"Bangsri",0,0,0,402.2222222,0.017016639,25.33100076,"2022-02"
"1563",20082007,2022-03-01,"Banjaran",8819,"Bangsri",0,0,0,302.1111111,0.017477536,28.40136709,"2022-03"
"1564",20082007,2022-07-01,"Banjaran",8819,"Bangsri",0,0,0,82,0.016158521,30.77057754,"2022-07"
"1565",20082007,2022-08-01,"Banjaran",8819,"Bangsri",0,0,0,69,0.015834446,32.03549197,"2022-08"
"1566",20082007,2022-09-01,"Banjaran",8819,"Bangsri",0,0,0,72,0.016024769,36.00064492,"2022-09"
"1567",20082007,2023-01-01,"Banjaran",8892,"Bangsri",1,3,4,495,0.016971455,29.43323975,"2023-01"
"1568",20082007,2023-02-01,"Banjaran",8892,"Bangsri",0,1,1,682.7777778,0.016990828,28.09362638,"2023-02"
"1569",20082007,2023-03-01,"Banjaran",8892,"Bangsri",0,1,1,278.5555556,0.016934878,26.43088664,"2023-03"
"1570",20082007,2023-07-01,"Banjaran",8892,"Bangsri",0,0,0,61,0.015233334,34.2477068,"2023-07"
"1571",20082007,2023-08-01,"Banjaran",8892,"Bangsri",0,0,0,18,0.014804838,36.71678371,"2023-08"
"1572",20082007,2023-09-01,"Banjaran",8892,"Bangsri",0,0,0,7,0.014067597,39.08608071,"2023-09"
"1573",20082007,2024-01-01,"Banjaran",8892,"Bangsri",0,1,1,485.4444444,0.01795298,26.9445512,"2024-01"
"1574",20082007,2024-02-01,"Banjaran",8892,"Bangsri",0,9,9,408.7777778,0.018103792,26.9445512,"2024-02"
"1575",20082007,2024-03-01,"Banjaran",8892,"Bangsri",0,2,2,412.6666667,0.018235619,32.02770755,"2024-03"
"1576",20082008,2022-01-01,"Wedelan",7942,"Bangsri",0,1,1,499,0.01755073,29.63752973,"2022-01"
"1577",20082008,2022-02-01,"Wedelan",7942,"Bangsri",0,0,0,399,0.017228641,25.90159255,"2022-02"
"1578",20082008,2022-03-01,"Wedelan",7942,"Bangsri",0,0,0,292.6666667,0.017697157,28.39482785,"2022-03"
"1579",20082008,2022-07-01,"Wedelan",7942,"Bangsri",0,1,1,73,0.016363875,31.32894713,"2022-07"
"1580",20082008,2022-08-01,"Wedelan",7942,"Bangsri",0,0,0,67,0.016038818,31.85614189,"2022-08"
"1581",20082008,2022-09-01,"Wedelan",7942,"Bangsri",0,0,0,69,0.01623188,36.37136368,"2022-09"
"1582",20082008,2023-01-01,"Wedelan",7888,"Bangsri",0,5,5,499,0.01718714,29.92144705,"2023-01"
"1583",20082008,2023-02-01,"Wedelan",7888,"Bangsri",0,1,1,686.6666667,0.017206428,34.16592549,"2023-02"
"1584",20082008,2023-03-01,"Wedelan",7888,"Bangsri",0,1,1,271.3333333,0.01714993,26.71244967,"2023-03"
"1585",20082008,2023-07-01,"Wedelan",7888,"Bangsri",0,0,0,57,0.01542972,34.9368447,"2023-07"
"1586",20082008,2023-08-01,"Wedelan",7888,"Bangsri",0,0,0,17,0.015008281,37.50287289,"2023-08"
"1587",20082008,2023-09-01,"Wedelan",7888,"Bangsri",0,0,0,7,0.014265652,40.36521822,"2023-09"
"1588",20082008,2024-01-01,"Wedelan",7888,"Bangsri",0,1,1,487.6666667,0.018179207,27.40402441,"2024-01"
"1589",20082008,2024-02-01,"Wedelan",7888,"Bangsri",0,1,1,404.6666667,0.018331775,27.40402441,"2024-02"
"1590",20082008,2024-03-01,"Wedelan",7888,"Bangsri",1,3,4,396,0.01846355,32.11171601,"2024-03"
"1591",20082009,2022-01-01,"Kd. Leper",5334,"Bangsri",0,0,0,494.8,0.017641818,33.16021142,"2022-01"
"1592",20082009,2022-02-01,"Kd. Leper",5334,"Bangsri",0,1,1,394.6,0.017518011,26.4787207,"2022-02"
"1593",20082009,2022-03-01,"Kd. Leper",5334,"Bangsri",0,0,0,281.8,0.017998065,30.24223671,"2022-03"
"1594",20082009,2022-07-01,"Kd. Leper",5334,"Bangsri",0,0,0,71,0.016645716,32.65642684,"2022-07"
"1595",20082009,2022-08-01,"Kd. Leper",5334,"Bangsri",0,0,0,65,0.016320725,33.00239168,"2022-08"
"1596",20082009,2022-09-01,"Kd. Leper",5334,"Bangsri",0,0,0,66,0.01651784,37.39950156,"2022-09"
"1597",20082009,2023-01-01,"Kd. Leper",5352,"Bangsri",0,2,2,494.8,0.017483439,32.59035916,"2023-01"
"1598",20082009,2023-02-01,"Kd. Leper",5352,"Bangsri",0,0,0,682.8,0.0175023,33.33206261,"2023-02"
"1599",20082009,2023-03-01,"Kd. Leper",5352,"Bangsri",0,1,1,260.8,0.017445292,27.09057176,"2023-03"
"1600",20082009,2023-07-01,"Kd. Leper",5352,"Bangsri",0,0,0,55,0.015700356,35.13265813,"2023-07"
"1601",20082009,2023-08-01,"Kd. Leper",5352,"Bangsri",0,0,0,16,0.015294171,39.11516666,"2023-08"
"1602",20082009,2023-09-01,"Kd. Leper",5352,"Bangsri",0,0,0,7,0.014546043,41.86469862,"2023-09"
